cam_re_trai/00202_1.jpg 1 440 249 269 259 
cam_re_trai/00202_10.jpg 1 374 234 256 246 
cam_re_trai/00202_11.jpg 1 384 240 258 247 
cam_re_trai/00202_12.jpg 1 378 242 254 247 
cam_re_trai/00202_13.jpg 1 333 250 279 251 
cam_re_trai/00202_14.jpg 1 301 248 262 257 
cam_re_trai/00202_15.jpg 1 266 240 291 269 
cam_re_trai/00202_16.jpg 1 256 267 281 286 
cam_re_trai/00202_17.jpg 1 224 287 293 315 
cam_re_trai/00202_18.jpg 1 155 279 319 335 
cam_re_trai/00202_19.jpg 1 359 634 353 376 
cam_re_trai/00202_2.jpg 1 441 256 272 252 
cam_re_trai/00202_3.jpg 1 455 240 258 260 
cam_re_trai/00202_4.jpg 1 407 204 256 263 
cam_re_trai/00202_5.jpg 1 383 196 270 257 
cam_re_trai/00202_6.jpg 1 399 199 261 257 
cam_re_trai/00202_7.jpg 1 403 204 250 248 
cam_re_trai/00202_8.jpg 1 405 219 250 248 
cam_re_trai/00202_9.jpg 1 378 232 258 248 
cam_re_trai/MVI_1054_10.jpg 1 213 55 9 15 
cam_re_trai/MVI_1054_11.jpg 1 210 53 13 18 
cam_re_trai/MVI_1054_12.jpg 1 206 57 15 13 
cam_re_trai/MVI_1054_13.jpg 1 207 63 13 16 
cam_re_trai/MVI_1054_14.jpg 1 207 70 12 14 
cam_re_trai/MVI_1054_15.jpg 1 199 73 13 18 
cam_re_trai/MVI_1054_16.jpg 1 190 83 14 16 
cam_re_trai/MVI_1054_17.jpg 1 184 85 15 16 
cam_re_trai/MVI_1054_18.jpg 1 177 81 16 19 
cam_re_trai/MVI_1054_19.jpg 1 177 75 13 20 
cam_re_trai/MVI_1054_2.jpg 1 221 116 13 17 
cam_re_trai/MVI_1054_20.jpg 1 174 68 13 20 
cam_re_trai/MVI_1054_21.jpg 1 167 68 16 15 
cam_re_trai/MVI_1054_22.jpg 1 167 63 12 18 
cam_re_trai/MVI_1054_23.jpg 1 163 59 14 18 
cam_re_trai/MVI_1054_24.jpg 1 163 53 17 17 
cam_re_trai/MVI_1054_25.jpg 1 163 53 15 19 
cam_re_trai/MVI_1054_26.jpg 1 152 56 16 21 
cam_re_trai/MVI_1054_27.jpg 1 145 50 15 19 
cam_re_trai/MVI_1054_28.jpg 1 141 45 16 24 
cam_re_trai/MVI_1054_29.jpg 1 138 49 21 27 
cam_re_trai/MVI_1054_3.jpg 1 217 115 10 12 
cam_re_trai/MVI_1054_30.jpg 1 140 59 16 22 
cam_re_trai/MVI_1054_31.jpg 1 137 67 18 23 
cam_re_trai/MVI_1054_32.jpg 1 138 75 19 25 
cam_re_trai/MVI_1054_33.jpg 1 142 84 15 22 
cam_re_trai/MVI_1054_34.jpg 1 142 88 17 21 
cam_re_trai/MVI_1054_35.jpg 1 139 84 20 23 
cam_re_trai/MVI_1054_36.jpg 1 134 84 22 24 
cam_re_trai/MVI_1054_37.jpg 1 130 84 22 27 
cam_re_trai/MVI_1054_38.jpg 1 132 73 20 27 
cam_re_trai/MVI_1054_39.jpg 1 136 71 22 24 
cam_re_trai/MVI_1054_4.jpg 1 213 114 11 12 
cam_re_trai/MVI_1054_40.jpg 1 134 64 22 30 
cam_re_trai/MVI_1054_41.jpg 1 133 68 19 28 
cam_re_trai/MVI_1054_42.jpg 1 126 69 24 30 
cam_re_trai/MVI_1054_43.jpg 1 127 66 23 29 
cam_re_trai/MVI_1054_44.jpg 1 126 59 23 29 
cam_re_trai/MVI_1054_45.jpg 1 119 57 24 30 
cam_re_trai/MVI_1054_46.jpg 1 104 70 25 31 
cam_re_trai/MVI_1054_47.jpg 1 93 75 31 34 
cam_re_trai/MVI_1054_48.jpg 1 88 77 26 32 
cam_re_trai/MVI_1054_49.jpg 1 84 75 24 35 
cam_re_trai/MVI_1054_5.jpg 1 216 105 10 16 
cam_re_trai/MVI_1054_50.jpg 1 73 66 30 39 
cam_re_trai/MVI_1054_51.jpg 1 66 62 30 40 
cam_re_trai/MVI_1054_52.jpg 1 59 63 32 39 
cam_re_trai/MVI_1054_53.jpg 1 57 61 33 43 
cam_re_trai/MVI_1054_54.jpg 1 52 54 33 49 
cam_re_trai/MVI_1054_55.jpg 1 44 61 35 47 
cam_re_trai/MVI_1054_56.jpg 1 40 70 35 49 
cam_re_trai/MVI_1054_57.jpg 1 34 69 37 54 
cam_re_trai/MVI_1054_58.jpg 1 26 73 39 55 
cam_re_trai/MVI_1054_59.jpg 1 20 66 43 57 
cam_re_trai/MVI_1054_6.jpg 1 221 107 8 13 
cam_re_trai/MVI_1054_60.jpg 1 16 57 41 64 
cam_re_trai/MVI_1054_61.jpg 1 9 61 44 65 
cam_re_trai/MVI_1054_62.jpg 1 0 65 45 70 
cam_re_trai/MVI_1054_7.jpg 1 223 95 11 16 
cam_re_trai/MVI_1054_8.jpg 1 224 86 9 9 
cam_re_trai/MVI_1054_9.jpg 1 216 66 12 12 
cam_re_trai/MVI_1061_83.jpg 1 244 66 18 20 
cam_re_trai/MVI_1061_84.jpg 1 247 71 17 24 
cam_re_trai/MVI_1061_85.jpg 1 252 77 20 25 
cam_re_trai/MVI_1061_86.jpg 1 249 77 23 25 
cam_re_trai/MVI_1061_87.jpg 1 249 64 21 28 
cam_re_trai/MVI_1061_88.jpg 1 246 56 22 25 
cam_re_trai/MVI_1061_89.jpg 1 242 46 24 31 
cam_re_trai/MVI_1061_90.jpg 1 227 45 27 30 
cam_re_trai/MVI_1061_91.jpg 1 216 34 30 36 
cam_re_trai/MVI_1061_92.jpg 1 206 30 30 40 
cam_re_trai/MVI_1061_93.jpg 1 187 33 33 45 
cam_re_trai/MVI_1061_94.jpg 1 156 40 39 46 
cam_re_trai/MVI_1061_95.jpg 1 127 46 41 50 
cam_re_trai/MVI_1061_96.jpg 1 84 46 43 61 
cam_re_trai/MVI_1061_97.jpg 1 9 77 54 68 
cam_re_trai/MVI_1063_1.jpg 1 139 131 24 36 
cam_re_trai/MVI_1063_10.jpg 1 75 104 34 54 
cam_re_trai/MVI_1063_11.jpg 1 56 106 35 55 
cam_re_trai/MVI_1063_12.jpg 1 35 104 40 61 
cam_re_trai/MVI_1063_13.jpg 1 13 104 41 67 
cam_re_trai/MVI_1063_2.jpg 1 141 130 25 37 
cam_re_trai/MVI_1063_3.jpg 1 140 121 24 37 
cam_re_trai/MVI_1063_4.jpg 1 137 106 27 37 
cam_re_trai/MVI_1063_5.jpg 1 129 103 27 41 
cam_re_trai/MVI_1063_6.jpg 1 122 106 29 41 
cam_re_trai/MVI_1063_7.jpg 1 115 109 30 41 
cam_re_trai/MVI_1063_8.jpg 1 107 109 27 45 
cam_re_trai/MVI_1063_9.jpg 1 95 101 32 46 
